DataPoint,UnixTime,SessionTime,Wheel_RPM_Left,Wheel_RPM_Right,Stroke1_mm,Stroke2_mm,I_SENSE(A),TMP(C),APPS(%),BPPS(%),AMS_OK,IMD_OK,HV_ON,BSPD_OK,GPS_Lat,GPS_Lng,GPS_Age,GPS_Course,GPS_Speed,IMU_AccelX,IMU_AccelY,IMU_AccelZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,BAMOVolt(V),BAMOAmp(A),BAMOPower(W),MotorTemp(C),BAMOTemp(C)
2948,1768208226200,591832,18.00,0.00,26.15,1.14,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2949,1768208226400,592032,36.00,0.00,26.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2950,1768208227600,592232,30.00,0.00,26.06,0.16,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2951,1768208227800,592432,12.00,0.00,26.03,0.04,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2952,1768208228000,592632,18.00,0.00,25.95,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2953,1768208228200,592832,6.00,0.00,25.88,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2954,1768208228400,593032,12.00,0.00,26.21,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2955,1768208229600,593232,24.00,0.00,25.77,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2956,1768208229800,593432,60.00,0.00,26.10,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2957,1768208230000,593632,18.00,0.00,26.14,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2958,1768208230200,593832,30.00,0.00,25.44,0.33,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2959,1768208230400,594032,24.00,0.00,25.95,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2960,1768208231600,594232,18.00,0.00,26.01,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2961,1768208231800,594432,30.00,0.00,26.17,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2962,1768208232000,594632,30.00,0.00,26.28,0.29,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2963,1768208232200,594832,36.00,0.00,26.17,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2964,1768208232400,595032,12.00,0.00,26.26,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2965,1768208233600,595232,30.00,0.00,26.36,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2966,1768208233800,595432,18.00,0.00,26.17,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2967,1768208234000,595632,18.00,0.00,26.21,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2968,1768208234200,595832,18.00,0.00,26.30,0.18,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2969,1768208234400,596032,18.00,0.00,25.00,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2970,1768208235600,596232,12.00,0.00,25.16,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2971,1768208235800,596432,54.00,0.00,25.02,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2972,1768208236000,596632,18.00,0.00,25.02,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2973,1768208236200,596832,12.00,0.00,25.07,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2974,1768208236400,597032,18.00,0.00,24.89,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2975,1768208237600,597232,18.00,0.00,25.11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2976,1768208237800,597432,24.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2977,1768208238000,597632,12.00,0.00,24.85,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2978,1768208238200,597832,24.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2979,1768208238400,598032,30.00,0.00,24.78,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2980,1768208239600,598232,18.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2981,1768208239800,598432,36.00,0.00,25.33,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2982,1768208240000,598632,24.00,0.00,25.18,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2983,1768208240200,598832,24.00,0.00,25.02,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2984,1768208240400,599032,12.00,0.00,25.07,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2985,1768208241600,599232,24.00,0.00,25.29,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2986,1768208241800,599432,12.00,0.00,25.02,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2987,1768208242000,599632,30.00,0.00,25.26,0.20,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2988,1768208242200,599832,30.00,0.00,25.26,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2989,1768208242400,600032,6.00,0.00,24.85,0.07,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2990,1768208243600,600232,18.00,0.00,24.74,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2991,1768208243800,600432,30.00,0.00,24.74,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2992,1768208244000,600632,42.00,0.00,24.56,0.49,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2993,1768208244200,600832,336.00,0.00,24.89,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2994,1768208244400,601032,18.00,0.00,24.69,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2995,1768208245600,601232,36.00,0.00,24.84,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2996,1768208245800,601432,30.00,0.00,25.00,0.04,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2997,1768208246000,601632,24.00,0.00,24.78,0.15,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2998,1768208246200,601832,12.00,0.00,24.82,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
2999,1768208246400,602032,30.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3000,1768208247600,602232,24.00,0.00,24.76,9.93,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3001,1768208247800,602432,48.00,0.00,24.16,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3002,1768208248000,602632,60.00,0.00,25.13,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3003,1768208248200,602832,12.00,0.00,24.60,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3004,1768208248400,603032,48.00,0.00,24.78,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3005,1768208249600,603232,6.00,0.00,26.21,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3006,1768208249800,603432,36.00,0.00,24.73,0.05,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3007,1768208250000,603632,678.00,0.00,24.49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3008,1768208250200,603832,36.00,0.00,24.82,0.07,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3009,1768208250400,604032,48.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3010,1768208251600,604232,30.00,0.00,24.71,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3011,1768208251800,604432,18.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3012,1768208252000,604632,18.00,0.00,24.74,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3013,1768208252200,604832,30.00,0.00,24.74,0.22,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3014,1768208252400,605032,12.00,0.00,25.11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3015,1768208253600,605232,18.00,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3016,1768208253800,605432,18.00,0.00,25.13,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3017,1768208254000,605632,12.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3018,1768208254200,605832,24.00,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3019,1768208254400,606032,24.00,0.00,25.09,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3020,1768208255600,606232,24.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3021,1768208255800,606432,30.00,0.00,25.11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3022,1768208256000,606632,12.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3023,1768208256200,606832,30.00,0.00,25.09,0.05,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3024,1768208256400,607032,36.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3025,1768208257600,607232,30.00,0.00,25.05,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3026,1768208257800,607432,18.00,0.00,25.07,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3027,1768208258000,607632,54.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3028,1768208258200,607832,42.00,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3029,1768208258400,608032,12.00,0.00,24.93,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3030,1768208259600,608232,18.00,0.00,25.05,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3031,1768208259800,608432,30.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3032,1768208260000,608632,24.00,0.00,24.96,0.24,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3033,1768208260200,608832,42.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3034,1768208260400,609032,42.00,0.00,24.76,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3035,1768208261600,609232,48.00,0.00,24.89,0.11,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3036,1768208261800,609432,30.00,0.00,25.35,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3037,1768208262000,609632,36.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3038,1768208262200,609832,12.00,0.00,25.18,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3039,1768208262400,610032,36.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3040,1768208263600,610232,42.00,0.00,25.48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3041,1768208263800,610432,36.00,0.00,24.85,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3042,1768208264000,610632,18.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3043,1768208264200,610832,24.00,0.00,24.23,0.64,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3044,1768208264400,611032,24.00,0.00,24.85,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3045,1768208265600,611232,30.00,0.00,25.11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3046,1768208265800,611432,30.00,0.00,25.18,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3047,1768208266000,611632,24.00,0.00,25.31,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3048,1768208266200,611832,18.00,0.00,25.07,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3049,1768208266400,612032,48.00,0.00,25.11,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3050,1768208267600,612232,12.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3051,1768208267800,612432,30.00,0.00,25.09,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3052,1768208268000,612632,48.00,0.00,25.33,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3053,1768208268200,612832,48.00,0.00,25.00,0.09,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3054,1768208268400,613032,66.00,0.00,24.82,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3055,1768208269600,613232,18.00,0.00,24.96,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3056,1768208269800,613432,18.00,0.00,24.82,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3057,1768208270000,613632,36.00,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3058,1768208270200,613832,24.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3059,1768208270400,614032,66.00,0.00,24.98,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3060,1768208271600,614232,42.00,0.00,25.15,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3061,1768208271800,614432,42.00,0.00,25.09,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
3062,1768208272000,614632,60.00,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.0,0.0,
